0.040882841692603034, 35534.690280111274
2.009318680511564, 38073.87005260693
3.0242193883640436, 41037.48588426474
4.036549425730575, 41764.61839314732
5.033969574278606, 39520.14762993362
6.0268359636800986, 33313.906409232375
7.005747284729298, 24966.755722037073
8.030086025651618, 16141.46032445534
8.98134427704483, 13736.139036549426
10.048025633257133, 11748.918941250999
10.96696688425556, 11227.807309885142
12.000817105975893, 10677.500206571734
12.908116892059383, 10028.314099209521
14.00920850891931, 7978.020767345137
14.950588040873663, 6978.213567631588
15.916058427667759, 6937.450078497262
16.882520358792153, 7759.3301567190865
18.025220113660357, 11908.116892059385
18.997227348261582, 17554.41099512491
20.016645091396516, 24447.847522516317
21.001138439786633, 30957.060621918637
22.007372315715063, 36380.53267964855
22.9886339640657, 40078.166744704875
23.88774432845824, 42304.18376621588
