0.013413391357038673, 21636.268488170324
2.001239430412868, 21044.922466741948
3.0358241294148964, 21133.610598507174
3.989065469468697, 20453.576445313574
4.997172262465457, 17506.48635249401
6.003002175888947, 12578.511030930673
7.009823633642731, 8513.179276723495
8.006582752637232, 5693.6128019390235
9.004370139826113, 3768.6396562646332
10.003773377034733, 3249.456027763241
11.03843152376493, 3402.043683036325
12.0039753582872, 3425.1797174098683
13.003966177321177, 3417.1922769713856
13.935063027331736, 3471.45178615694
14.934833503181205, 3271.7657751948645
15.935852590409565, 4158.371663866477
16.903563132912844, 6066.543641721975
18.0102000532496, 8840.664334701294
18.991094462959392, 12218.800782218306
19.91466292083253, 15723.359131847854
20.96386371774038, 18528.05244167791
21.88559598240927, 20435.122703610876
23.874707356708072, 20962.018343570107
